drug_row	drug_col	cell_line_name	synergy_loewe
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.1481955
AZD7762	Oxaliplatin	PA-TU-8988T	-0.3708313
Trametinib	Oxaliplatin	PA-TU-8988T	-3.6417308
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.3312272
Cisplatin	Oxaliplatin	PA-TU-8988T	-0.3479758
Erlotinib	Oxaliplatin	PA-TU-8988T	-1.7031306
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-2.9627583
Dactolisib	Oxaliplatin	PA-TU-8988T	-1.1245803
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-1.724204
Crizotinib	Oxaliplatin	PA-TU-8988T	-0.3065119
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.54803115
OSI-027	Oxaliplatin	PA-TU-8988T	-0.46174583
MK-1775	Oxaliplatin	PA-TU-8988T	-0.866939
OSI-027	Oxaliplatin	PA-TU-8988T	0.22854789
MK-2206	Oxaliplatin	PA-TU-8988T	-1.137775
Irinotecan	Oxaliplatin	PA-TU-8988T	-4.465995
Cisplatin	Oxaliplatin	PA-TU-8988T	-0.25754607
Trametinib	Oxaliplatin	PA-TU-8988T	-3.6373134
AZD7762	Oxaliplatin	PA-TU-8988T	-2.4481237
Olaparib	Oxaliplatin	PA-TU-8988T	-3.4184618
SCH772984	Oxaliplatin	PA-TU-8988T	-2.2731237
Taselisib	Oxaliplatin	PA-TU-8988T	-0.6715179
MK-1775	Oxaliplatin	PA-TU-8988T	-2.8951719
LGK974	Oxaliplatin	PA-TU-8988T	0.034566313
Gemcitabine	Oxaliplatin	PA-TU-8988T	0.14880835
Galunisertib	Oxaliplatin	PA-TU-8988T	-0.92672986
Olaparib	Oxaliplatin	PA-TU-8988T	-1.0836222
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-1.2431757
Paclitaxel	Oxaliplatin	PA-TU-8988T	0.32784492
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.8667198
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.0736535
Dasatinib	Oxaliplatin	PA-TU-8988T	0.27750832
MK-2206	Oxaliplatin	PA-TU-8988T	-0.8167087
SCH772984	Oxaliplatin	PA-TU-8988T	-2.4657328
Linsitinib	Oxaliplatin	PA-TU-8988T	-1.9194157
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.7102324
Linsitinib	Oxaliplatin	PA-TU-8988T	-0.29517624
Taselisib	Oxaliplatin	PA-TU-8988T	-1.5034925
Crizotinib	Oxaliplatin	PA-TU-8988T	-0.7613189
LGK974	Oxaliplatin	PA-TU-8988T	-2.236663
Dactolisib	Oxaliplatin	PA-TU-8988T	-2.6285236
Dasatinib	Oxaliplatin	PA-TU-8988T	-3.1478221
Gemcitabine	Oxaliplatin	PA-TU-8988T	-1.5851896
Galunisertib	Oxaliplatin	PA-TU-8988T	-2.1855595
Palbociclib	Oxaliplatin	PA-TU-8988T	-1.6758963
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.09762562
Palbociclib	Oxaliplatin	PA-TU-8988T	-1.2233531
Erlotinib	Oxaliplatin	PA-TU-8988T	-2.7044885
Paclitaxel	Oxaliplatin	PA-TU-8988T	-2.1213899
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.100991726
Irinotecan	Oxaliplatin	PA-TU-8988T	0.82370454
AZD7762	Oxaliplatin	PA-TU-8988T	-1.1042128
Trametinib	Oxaliplatin	PA-TU-8988T	-4.741164
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.14821431
Cisplatin	Oxaliplatin	PA-TU-8988T	-1.0174469
Erlotinib	Oxaliplatin	PA-TU-8988T	-2.4173515
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-3.009953
Dactolisib	Oxaliplatin	PA-TU-8988T	0.16094674
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-1.0052922
Crizotinib	Oxaliplatin	PA-TU-8988T	0.96219456
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-1.6671383
OSI-027	Oxaliplatin	PA-TU-8988T	-1.48443
MK-1775	Oxaliplatin	PA-TU-8988T	-0.7606999
OSI-027	Oxaliplatin	PA-TU-8988T	-1.5845767
MK-2206	Oxaliplatin	PA-TU-8988T	-0.44504935
Irinotecan	Oxaliplatin	PA-TU-8988T	-3.16417
Cisplatin	Oxaliplatin	PA-TU-8988T	-0.6824258
Trametinib	Oxaliplatin	PA-TU-8988T	-4.6684947
AZD7762	Oxaliplatin	PA-TU-8988T	-2.1082637
Olaparib	Oxaliplatin	PA-TU-8988T	-2.2940385
SCH772984	Oxaliplatin	PA-TU-8988T	-2.4578679
Taselisib	Oxaliplatin	PA-TU-8988T	-1.3021079
MK-1775	Oxaliplatin	PA-TU-8988T	-2.739175
LGK974	Oxaliplatin	PA-TU-8988T	-1.6610101
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.24450383
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.7985078
Olaparib	Oxaliplatin	PA-TU-8988T	-1.3483168
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.39319953
Paclitaxel	Oxaliplatin	PA-TU-8988T	1.0218005
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.777803
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.7324989
Dasatinib	Oxaliplatin	PA-TU-8988T	-0.40852043
MK-2206	Oxaliplatin	PA-TU-8988T	1.5066783
SCH772984	Oxaliplatin	PA-TU-8988T	-2.8480322
Linsitinib	Oxaliplatin	PA-TU-8988T	-1.9478831
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.8675975
Linsitinib	Oxaliplatin	PA-TU-8988T	-0.6066118
Taselisib	Oxaliplatin	PA-TU-8988T	-2.161447
Crizotinib	Oxaliplatin	PA-TU-8988T	-2.8351114
LGK974	Oxaliplatin	PA-TU-8988T	-1.3274221
Dactolisib	Oxaliplatin	PA-TU-8988T	-1.3425097
Dasatinib	Oxaliplatin	PA-TU-8988T	-2.0135431
Gemcitabine	Oxaliplatin	PA-TU-8988T	-2.5089376
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.683047
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.44132727
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.0044554668
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.82832056
Erlotinib	Oxaliplatin	PA-TU-8988T	-3.3640804
SCH772984	Oxaliplatin	PA-TU-8988T	-1.8655499
Linsitinib	Oxaliplatin	PA-TU-8988T	-0.39730176
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.27761137
Linsitinib	Oxaliplatin	PA-TU-8988T	0.085022695
Taselisib	Oxaliplatin	PA-TU-8988T	-2.4523275
Crizotinib	Oxaliplatin	PA-TU-8988T	-0.9568326
LGK974	Oxaliplatin	PA-TU-8988T	-1.144727
Dactolisib	Oxaliplatin	PA-TU-8988T	-2.7358832
Dasatinib	Oxaliplatin	PA-TU-8988T	-1.3118575
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.11271809
Galunisertib	Oxaliplatin	PA-TU-8988T	-0.5085654
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.93619096
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.24969941
Palbociclib	Oxaliplatin	PA-TU-8988T	-1.5525628
Erlotinib	Oxaliplatin	PA-TU-8988T	-1.2657762
Paclitaxel	Oxaliplatin	PA-TU-8988T	-2.3148696
Sorafenib	Oxaliplatin	PA-TU-8988T	0.53912205
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.12399153
AZD7762	Oxaliplatin	PA-TU-8988T	0.2924037
Trametinib	Oxaliplatin	PA-TU-8988T	-1.1319594
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.7861412
Cisplatin	Oxaliplatin	PA-TU-8988T	-0.5969406
Erlotinib	Oxaliplatin	PA-TU-8988T	-0.076589674
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-3.7239838
Dactolisib	Oxaliplatin	PA-TU-8988T	-0.75368077
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-0.09835935
Crizotinib	Oxaliplatin	PA-TU-8988T	0.013516928
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.35961917
OSI-027	Oxaliplatin	PA-TU-8988T	-0.95156276
MK-1775	Oxaliplatin	PA-TU-8988T	-0.617606
OSI-027	Oxaliplatin	PA-TU-8988T	-0.10781141
MK-2206	Oxaliplatin	PA-TU-8988T	-0.6078184
Irinotecan	Oxaliplatin	PA-TU-8988T	-1.2300243
Cisplatin	Oxaliplatin	PA-TU-8988T	-1.8000013
Trametinib	Oxaliplatin	PA-TU-8988T	-1.686457
AZD7762	Oxaliplatin	PA-TU-8988T	-0.6127043
Olaparib	Oxaliplatin	PA-TU-8988T	-2.177165
SCH772984	Oxaliplatin	PA-TU-8988T	-1.5270648
Taselisib	Oxaliplatin	PA-TU-8988T	-0.06911237
MK-1775	Oxaliplatin	PA-TU-8988T	-1.9629496
LGK974	Oxaliplatin	PA-TU-8988T	-0.6292421
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.29334673
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.3525246
Olaparib	Oxaliplatin	PA-TU-8988T	-1.3981767
Ruxolitinib	Oxaliplatin	PA-TU-8988T	0.17915772
Paclitaxel	Oxaliplatin	PA-TU-8988T	0.7777609
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.6537343
Lapatinib	Oxaliplatin	PA-TU-8988T	0.010712661
Dasatinib	Oxaliplatin	PA-TU-8988T	0.5784619
MK-2206	Oxaliplatin	PA-TU-8988T	-0.20609051
Paclitaxel	Oxaliplatin	PA-TU-8988T	-3.8592846
Sorafenib	Oxaliplatin	PA-TU-8988T	0.6520148
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.74311745
AZD7762	Oxaliplatin	PA-TU-8988T	0.5169561
Trametinib	Oxaliplatin	PA-TU-8988T	-2.195975
Navitoclax	Oxaliplatin	PA-TU-8988T	-1.3518839
Cisplatin	Oxaliplatin	PA-TU-8988T	-0.9844851
Erlotinib	Oxaliplatin	PA-TU-8988T	-0.4713022
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-3.4311566
Dactolisib	Oxaliplatin	PA-TU-8988T	-1.3060846
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-0.648987
Crizotinib	Oxaliplatin	PA-TU-8988T	-0.43503147
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.34922063
OSI-027	Oxaliplatin	PA-TU-8988T	-0.9469247
MK-1775	Oxaliplatin	PA-TU-8988T	-0.067369275
OSI-027	Oxaliplatin	PA-TU-8988T	0.01289437
MK-2206	Oxaliplatin	PA-TU-8988T	-0.94363713
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.8170045
Cisplatin	Oxaliplatin	PA-TU-8988T	-1.2732507
Trametinib	Oxaliplatin	PA-TU-8988T	-1.7190146
AZD7762	Oxaliplatin	PA-TU-8988T	-1.7292722
Olaparib	Oxaliplatin	PA-TU-8988T	-2.4027479
SCH772984	Oxaliplatin	PA-TU-8988T	-0.8102376
Taselisib	Oxaliplatin	PA-TU-8988T	-0.8067602
MK-1775	Oxaliplatin	PA-TU-8988T	-1.7912543
LGK974	Oxaliplatin	PA-TU-8988T	-0.11613771
Gemcitabine	Oxaliplatin	PA-TU-8988T	0.13890533
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.0124575
Olaparib	Oxaliplatin	PA-TU-8988T	-1.7303109
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.13073626
Paclitaxel	Oxaliplatin	PA-TU-8988T	-0.3098314
Lapatinib	Oxaliplatin	PA-TU-8988T	-2.6557236
Lapatinib	Oxaliplatin	PA-TU-8988T	0.8197008
Dasatinib	Oxaliplatin	PA-TU-8988T	0.804166
MK-2206	Oxaliplatin	PA-TU-8988T	-0.99666417
SCH772984	Oxaliplatin	PA-TU-8988T	-1.3737266
Linsitinib	Oxaliplatin	PA-TU-8988T	-1.2348965
Navitoclax	Oxaliplatin	PA-TU-8988T	-1.1351143
Linsitinib	Oxaliplatin	PA-TU-8988T	0.19410795
Taselisib	Oxaliplatin	PA-TU-8988T	-1.5950624
Crizotinib	Oxaliplatin	PA-TU-8988T	-1.8712956
LGK974	Oxaliplatin	PA-TU-8988T	-0.4982021
Dactolisib	Oxaliplatin	PA-TU-8988T	-2.1773577
Dasatinib	Oxaliplatin	PA-TU-8988T	-1.8220227
Gemcitabine	Oxaliplatin	PA-TU-8988T	0.21677876
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.1985546
Palbociclib	Oxaliplatin	PA-TU-8988T	-1.6388154
Sorafenib	Oxaliplatin	PA-TU-8988T	-1.3677039
Palbociclib	Oxaliplatin	PA-TU-8988T	-2.584566
Erlotinib	Oxaliplatin	PA-TU-8988T	-0.9402621
Paclitaxel	Oxaliplatin	PA-TU-8988T	-2.492944
Sorafenib	Oxaliplatin	PA-TU-8988T	-1.923309
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.026461566
AZD7762	Oxaliplatin	PA-TU-8988T	-1.2120777
Trametinib	Oxaliplatin	PA-TU-8988T	-4.253124
Navitoclax	Oxaliplatin	PA-TU-8988T	-0.84447044
Cisplatin	Oxaliplatin	PA-TU-8988T	-0.95746815
Erlotinib	Oxaliplatin	PA-TU-8988T	-3.1898236
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-2.1771426
Dactolisib	Oxaliplatin	PA-TU-8988T	-0.75399405
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-1.5410926
Crizotinib	Oxaliplatin	PA-TU-8988T	-1.0081139
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-1.0135823
OSI-027	Oxaliplatin	PA-TU-8988T	0.070307046
MK-1775	Oxaliplatin	PA-TU-8988T	-1.5406152
OSI-027	Oxaliplatin	PA-TU-8988T	-2.5911872
MK-2206	Oxaliplatin	PA-TU-8988T	-1.7249447
Irinotecan	Oxaliplatin	PA-TU-8988T	-1.1763275
Cisplatin	Oxaliplatin	PA-TU-8988T	-2.184563
Trametinib	Oxaliplatin	PA-TU-8988T	-3.648161
AZD7762	Oxaliplatin	PA-TU-8988T	-2.242841
Olaparib	Oxaliplatin	PA-TU-8988T	-3.2832897
SCH772984	Oxaliplatin	PA-TU-8988T	-4.1363072
Taselisib	Oxaliplatin	PA-TU-8988T	-2.6771853
MK-1775	Oxaliplatin	PA-TU-8988T	-2.2834182
LGK974	Oxaliplatin	PA-TU-8988T	-1.5999008
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.7271302
Galunisertib	Oxaliplatin	PA-TU-8988T	-0.8027221
Olaparib	Oxaliplatin	PA-TU-8988T	-0.72134876
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-1.0751727
Paclitaxel	Oxaliplatin	PA-TU-8988T	0.13412315
Lapatinib	Oxaliplatin	PA-TU-8988T	-2.737173
Lapatinib	Oxaliplatin	PA-TU-8988T	-2.7027695
Dasatinib	Oxaliplatin	PA-TU-8988T	-1.5385089
MK-2206	Oxaliplatin	PA-TU-8988T	-2.063529
SCH772984	Oxaliplatin	PA-TU-8988T	-4.1894526
Linsitinib	Oxaliplatin	PA-TU-8988T	-1.9857404
Navitoclax	Oxaliplatin	PA-TU-8988T	-2.4615562
Linsitinib	Oxaliplatin	PA-TU-8988T	-0.28206664
Taselisib	Oxaliplatin	PA-TU-8988T	-2.5120463
Crizotinib	Oxaliplatin	PA-TU-8988T	-1.6409044
LGK974	Oxaliplatin	PA-TU-8988T	-0.9609792
Dactolisib	Oxaliplatin	PA-TU-8988T	-2.4012256
Dasatinib	Oxaliplatin	PA-TU-8988T	-1.8147146
Gemcitabine	Oxaliplatin	PA-TU-8988T	-1.7440286
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.5740056
Palbociclib	Oxaliplatin	PA-TU-8988T	0.045015242
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.8931993
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.8538287
Erlotinib	Oxaliplatin	PA-TU-8988T	-4.3861766
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.5774292
AZD7762	Oxaliplatin	PA-TU-8988T	-1.8532456
Trametinib	Oxaliplatin	PA-TU-8988T	-4.165824
Navitoclax	Oxaliplatin	PA-TU-8988T	-1.0207069
Cisplatin	Oxaliplatin	PA-TU-8988T	-1.3246175
Erlotinib	Oxaliplatin	PA-TU-8988T	-2.1855698
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-1.6925745
Dactolisib	Oxaliplatin	PA-TU-8988T	-2.026869
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-1.1498227
Crizotinib	Oxaliplatin	PA-TU-8988T	-0.88451904
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-2.0149572
OSI-027	Oxaliplatin	PA-TU-8988T	-2.722767
MK-1775	Oxaliplatin	PA-TU-8988T	-2.5595021
OSI-027	Oxaliplatin	PA-TU-8988T	-0.96033305
MK-2206	Oxaliplatin	PA-TU-8988T	-1.9996761
Irinotecan	Oxaliplatin	PA-TU-8988T	-2.1709936
Cisplatin	Oxaliplatin	PA-TU-8988T	-2.0688438
Trametinib	Oxaliplatin	PA-TU-8988T	-2.450997
AZD7762	Oxaliplatin	PA-TU-8988T	-2.5761845
Olaparib	Oxaliplatin	PA-TU-8988T	-1.5761102
SCH772984	Oxaliplatin	PA-TU-8988T	-2.0322933
Taselisib	Oxaliplatin	PA-TU-8988T	-0.59966874
MK-1775	Oxaliplatin	PA-TU-8988T	-3.145122
LGK974	Oxaliplatin	PA-TU-8988T	-1.4247108
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.97467774
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.4138236
Olaparib	Oxaliplatin	PA-TU-8988T	-2.6590354
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.7955608
Paclitaxel	Oxaliplatin	PA-TU-8988T	-0.6217779
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.7581054
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.8332524
Dasatinib	Oxaliplatin	PA-TU-8988T	-0.94943625
MK-2206	Oxaliplatin	PA-TU-8988T	-2.0038626
SCH772984	Oxaliplatin	PA-TU-8988T	-2.3892236
Linsitinib	Oxaliplatin	PA-TU-8988T	-1.3507801
Navitoclax	Oxaliplatin	PA-TU-8988T	-1.9318285
Linsitinib	Oxaliplatin	PA-TU-8988T	0.5654126
Taselisib	Oxaliplatin	PA-TU-8988T	-1.9240208
Crizotinib	Oxaliplatin	PA-TU-8988T	-1.6499119
LGK974	Oxaliplatin	PA-TU-8988T	-1.7638464
Dactolisib	Oxaliplatin	PA-TU-8988T	-1.6803226
Dasatinib	Oxaliplatin	PA-TU-8988T	-1.3635285
Gemcitabine	Oxaliplatin	PA-TU-8988T	-1.2379498
Galunisertib	Oxaliplatin	PA-TU-8988T	-2.7163708
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.37929723
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.76186544
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.620835
Erlotinib	Oxaliplatin	PA-TU-8988T	-3.1869211
Paclitaxel	Oxaliplatin	PA-TU-8988T	-2.8415453
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.5911427
SCH772984	Oxaliplatin	PA-TU-8988T	-2.0583305
Linsitinib	Oxaliplatin	PA-TU-8988T	-1.7984488
Navitoclax	Oxaliplatin	PA-TU-8988T	-1.5854408
Linsitinib	Oxaliplatin	PA-TU-8988T	0.07658598
Taselisib	Oxaliplatin	PA-TU-8988T	-3.8739836
Crizotinib	Oxaliplatin	PA-TU-8988T	-2.4030604
LGK974	Oxaliplatin	PA-TU-8988T	-1.3137739
Dactolisib	Oxaliplatin	PA-TU-8988T	-1.0888053
Dasatinib	Oxaliplatin	PA-TU-8988T	-2.2130802
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.66704756
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.4773847
Palbociclib	Oxaliplatin	PA-TU-8988T	-0.89639056
Sorafenib	Oxaliplatin	PA-TU-8988T	-0.8286737
Palbociclib	Oxaliplatin	PA-TU-8988T	-1.7626103
Erlotinib	Oxaliplatin	PA-TU-8988T	-4.254546
Paclitaxel	Oxaliplatin	PA-TU-8988T	-3.5603724
Sorafenib	Oxaliplatin	PA-TU-8988T	-2.7593799
Irinotecan	Oxaliplatin	PA-TU-8988T	-0.045775138
AZD7762	Oxaliplatin	PA-TU-8988T	-0.69388235
Trametinib	Oxaliplatin	PA-TU-8988T	-3.7782881
Navitoclax	Oxaliplatin	PA-TU-8988T	-1.2090489
Cisplatin	Oxaliplatin	PA-TU-8988T	-1.5087004
Erlotinib	Oxaliplatin	PA-TU-8988T	-2.055347
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-3.2784233
Dactolisib	Oxaliplatin	PA-TU-8988T	-0.8906579
5-Fluorouracil	Oxaliplatin	PA-TU-8988T	-1.6174841
Crizotinib	Oxaliplatin	PA-TU-8988T	-1.9522066
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-1.0074384
OSI-027	Oxaliplatin	PA-TU-8988T	-1.4269086
MK-1775	Oxaliplatin	PA-TU-8988T	-1.2671638
OSI-027	Oxaliplatin	PA-TU-8988T	-1.7993075
MK-2206	Oxaliplatin	PA-TU-8988T	-1.678276
Irinotecan	Oxaliplatin	PA-TU-8988T	-2.4030354
Cisplatin	Oxaliplatin	PA-TU-8988T	-1.2332587
Trametinib	Oxaliplatin	PA-TU-8988T	-3.7196229
AZD7762	Oxaliplatin	PA-TU-8988T	-2.4193938
Olaparib	Oxaliplatin	PA-TU-8988T	-3.0015047
SCH772984	Oxaliplatin	PA-TU-8988T	-3.0146694
Taselisib	Oxaliplatin	PA-TU-8988T	-1.4935311
MK-1775	Oxaliplatin	PA-TU-8988T	-2.158026
LGK974	Oxaliplatin	PA-TU-8988T	-2.0354333
Gemcitabine	Oxaliplatin	PA-TU-8988T	-0.3452446
Galunisertib	Oxaliplatin	PA-TU-8988T	-1.1404177
Olaparib	Oxaliplatin	PA-TU-8988T	-1.6282486
Ruxolitinib	Oxaliplatin	PA-TU-8988T	-0.7587083
Paclitaxel	Oxaliplatin	PA-TU-8988T	-0.7392768
Lapatinib	Oxaliplatin	PA-TU-8988T	-2.670584
Lapatinib	Oxaliplatin	PA-TU-8988T	-1.6253477
Dasatinib	Oxaliplatin	PA-TU-8988T	-2.1073382
MK-2206	Oxaliplatin	PA-TU-8988T	-1.8726988
LGK974	Erlotinib	PA-TU-8988T	0.30576676
Gemcitabine	Erlotinib	PA-TU-8988T	1.5624812
Sorafenib	Erlotinib	PA-TU-8988T	1.5840154
Trametinib	Erlotinib	PA-TU-8988T	2.2227902
Navitoclax	Erlotinib	PA-TU-8988T	2.194125
Gemcitabine	Erlotinib	PA-TU-8988T	1.1116135
Paclitaxel	Erlotinib	PA-TU-8988T	2.2664013
Lapatinib	Erlotinib	PA-TU-8988T	-0.5775908
Irinotecan	Erlotinib	PA-TU-8988T	-0.119456254
Palbociclib	Erlotinib	PA-TU-8988T	3.0756457
Taselisib	Erlotinib	PA-TU-8988T	1.4490608
Navitoclax	Erlotinib	PA-TU-8988T	1.4168248
Oxaliplatin	Erlotinib	PA-TU-8988T	1.042376
Ruxolitinib	Erlotinib	PA-TU-8988T	1.0963739
Cisplatin	Erlotinib	PA-TU-8988T	-0.11148075
AZD7762	Erlotinib	PA-TU-8988T	-0.77424085
Olaparib	Erlotinib	PA-TU-8988T	0.26955158
Linsitinib	Erlotinib	PA-TU-8988T	1.1371201
Olaparib	Erlotinib	PA-TU-8988T	1.3945562
OSI-027	Erlotinib	PA-TU-8988T	4.173072
MK-2206	Erlotinib	PA-TU-8988T	4.1315746
SCH772984	Erlotinib	PA-TU-8988T	1.740772
Galunisertib	Erlotinib	PA-TU-8988T	-1.0910648
OSI-027	Erlotinib	PA-TU-8988T	3.0641198
Lapatinib	Erlotinib	PA-TU-8988T	0.3098493
Trametinib	Erlotinib	PA-TU-8988T	0.8431646
Cisplatin	Erlotinib	PA-TU-8988T	0.08384091
Dasatinib	Erlotinib	PA-TU-8988T	1.3916612
5-Fluorouracil	Erlotinib	PA-TU-8988T	1.1297889
Galunisertib	Erlotinib	PA-TU-8988T	-0.5934549
AZD7762	Erlotinib	PA-TU-8988T	1.2244856
Oxaliplatin	Erlotinib	PA-TU-8988T	0.3154437
Irinotecan	Erlotinib	PA-TU-8988T	-1.0721045
Dasatinib	Erlotinib	PA-TU-8988T	3.2902968
Linsitinib	Erlotinib	PA-TU-8988T	2.5818145
MK-2206	Erlotinib	PA-TU-8988T	2.393983
Crizotinib	Erlotinib	PA-TU-8988T	-1.1799246
MK-1775	Erlotinib	PA-TU-8988T	4.035064
Taselisib	Erlotinib	PA-TU-8988T	2.9038553
Paclitaxel	Erlotinib	PA-TU-8988T	-0.20096005
Sorafenib	Erlotinib	PA-TU-8988T	0.70462084
5-Fluorouracil	Erlotinib	PA-TU-8988T	0.5929535
Palbociclib	Erlotinib	PA-TU-8988T	2.4533284
MK-1775	Erlotinib	PA-TU-8988T	0.7482634
SCH772984	Erlotinib	PA-TU-8988T	3.3709216
Dactolisib	Erlotinib	PA-TU-8988T	2.811978
LGK974	Erlotinib	PA-TU-8988T	-0.43280783
Ruxolitinib	Erlotinib	PA-TU-8988T	1.7453964
Crizotinib	Erlotinib	PA-TU-8988T	1.5247496
Dactolisib	Erlotinib	PA-TU-8988T	3.164915
Linsitinib	Erlotinib	PA-TU-8988T	2.609888
MK-2206	Erlotinib	PA-TU-8988T	0.44625065
Crizotinib	Erlotinib	PA-TU-8988T	0.7168553
MK-1775	Erlotinib	PA-TU-8988T	2.9420252
Taselisib	Erlotinib	PA-TU-8988T	2.5917375
Paclitaxel	Erlotinib	PA-TU-8988T	1.188096
Sorafenib	Erlotinib	PA-TU-8988T	0.0664051
5-Fluorouracil	Erlotinib	PA-TU-8988T	-1.2754074
Palbociclib	Erlotinib	PA-TU-8988T	1.1185926
MK-1775	Erlotinib	PA-TU-8988T	0.30117154
SCH772984	Erlotinib	PA-TU-8988T	1.5145576
Dactolisib	Erlotinib	PA-TU-8988T	2.0105662
LGK974	Erlotinib	PA-TU-8988T	-1.3752506
Ruxolitinib	Erlotinib	PA-TU-8988T	0.8612974
Crizotinib	Erlotinib	PA-TU-8988T	1.7104726
Dactolisib	Erlotinib	PA-TU-8988T	2.18579
LGK974	Erlotinib	PA-TU-8988T	-1.5438188
Gemcitabine	Erlotinib	PA-TU-8988T	0.48058036
Sorafenib	Erlotinib	PA-TU-8988T	0.4741006
Trametinib	Erlotinib	PA-TU-8988T	0.05750504
Navitoclax	Erlotinib	PA-TU-8988T	0.1907781
Gemcitabine	Erlotinib	PA-TU-8988T	1.6403329
Paclitaxel	Erlotinib	PA-TU-8988T	2.6636834
Lapatinib	Erlotinib	PA-TU-8988T	-0.47553188
Irinotecan	Erlotinib	PA-TU-8988T	1.4280473
Palbociclib	Erlotinib	PA-TU-8988T	0.7631159
Taselisib	Erlotinib	PA-TU-8988T	1.5023487
Navitoclax	Erlotinib	PA-TU-8988T	1.1684978
Oxaliplatin	Erlotinib	PA-TU-8988T	-1.0597409
Ruxolitinib	Erlotinib	PA-TU-8988T	1.0184698
Cisplatin	Erlotinib	PA-TU-8988T	-2.165255
AZD7762	Erlotinib	PA-TU-8988T	0.72785115
Olaparib	Erlotinib	PA-TU-8988T	-1.3060356
Linsitinib	Erlotinib	PA-TU-8988T	1.2155751
Olaparib	Erlotinib	PA-TU-8988T	-1.2112584
OSI-027	Erlotinib	PA-TU-8988T	2.5864122
